,Area,Occupational Title,Mean Wage,10th Percentile Wage,25th Percentile Wage,Median Wage,75th Percentile Wage,90th Percentile Wage,Rounded Employment
2668,Santa Cruz ,"Managers, All Other",47.68,43.14,46.46,47.88,49.28,52.10, 210 
2669,Santa Cruz ,Business and Financial Operations Occupations,31.39,16.17,22.69,31.61,40.25,41.45, 760 
2670,Santa Cruz ,Buyers and Purchasing Agents,34.35,15.05,18.31,28.66,44.45,49.62, * 
2671,Santa Cruz ,"Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation",34.36,20.03,24.70,37.89,41.44,41.45, 370 
2672,Santa Cruz ,Management Analysts,30.13,21.89,26.49,29.80,34.60,38.66, 30 
2673,Santa Cruz ,"Business Operations Specialists, All Other",25.58,12.44,15.90,25.31,33.59,40.26, 90 
2674,Santa Cruz ,Accountants and Auditors,25.18,12.54,17.91,24.66,29.40,37.48, 130 
2675,Santa Cruz ,Computer and Mathematical Occupations,29.58,12.89,16.21,23.08,42.35,55.37, 90 
2676,Santa Cruz ,Architecture and Engineering Occupations,39.74,23.23,37.43,41.89,46.55,49.35, * 
2677,Santa Cruz ,"Life, Physical, and Social Science Occupations",31.10,14.45,20.03,32.27,40.26,45.05, 100 
2678,Santa Cruz ,Legal Occupations,41.86,15.79,18.66,36.55,52.38,90.64, 60 
2679,Santa Cruz ,"Education, Training, and Library Occupations",20.15,10.84,11.76,19.24,26.39,30.61, 630 
2680,Santa Cruz ,Teacher Assistants,*,*,*,*,*,*, 180 
2681,Santa Cruz ,"Arts, Design, Entertainment, Sports, and Media Occupations",25.98,11.15,12.73,20.45,29.63,55.13, 60 
2682,Santa Cruz ,Public Relations Specialists,31.69,14.58,18.74,24.31,37.38,66.49, 30 
2683,Santa Cruz ,Healthcare Practitioners and Technical Occupations,58.41,15.73,21.82,39.99,86.46,*, 200 
2684,Santa Cruz ,Healthcare Support Occupations,13.01,10.50,10.65,11.91,14.84,17.83, 180 
2685,Santa Cruz ,Medical Assistants,14.20,11.07,11.92,13.86,16.67,18.34, 90 
2686,Santa Cruz ,Protective Service Occupations,34.79,17.62,25.70,40.25,41.44,41.45," 1,050 "
2687,Santa Cruz ,Detectives and Criminal Investigators,39.60,35.53,39.08,40.26,41.45,41.45, 770 
2688,Santa Cruz ,Food Preparation and Serving-Related Occupations,12.54,10.50,10.54,11.36,12.66,17.25, 870 
2689,Santa Cruz ,First-Line Supervisors of Food Preparation and Serving Workers,15.01,10.78,11.20,12.22,17.61,25.43, * 
2690,Santa Cruz ,"Cooks, Restaurant",12.04,10.71,11.04,11.61,12.48,14.33, * 
2691,Santa Cruz ,"Combined Food Preparation and Serving Workers, Including Fast Food",10.95,10.50,10.50,10.51,11.37,11.89, 280 
2692,Santa Cruz ,Waiters and Waitresses,*,*,*,*,*,*, 210 
2693,Santa Cruz ,Dishwashers,12.03,10.72,11.06,11.63,13.06,14.26, * 
2694,Santa Cruz ,Building and Grounds Cleaning and Maintenance Occupations,12.39,10.67,10.99,11.52,12.18,16.32, 410 
2695,Santa Cruz ,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",12.85,10.71,11.04,11.60,13.95,17.62, 220 
2696,Santa Cruz ,Landscaping and Groundskeeping Workers,12.40,10.70,11.04,11.62,12.98,15.23, 50 
2697,Santa Cruz ,Personal Care and Service Occupations,13.13,10.51,11.09,12.29,14.44,16.90, 160 
2698,Santa Cruz ,Nonfarm Animal Caretakers,12.50,10.97,11.65,12.45,13.63,14.35, 60 
2699,Santa Cruz ,Sales and Related Occupations,18.62,10.51,10.90,12.11,19.27,35.96," 1,670 "
2700,Santa Cruz ,First-Line Supervisors of Retail Sales Workers,17.02,11.01,12.78,14.92,18.61,24.60, 130 
2701,Santa Cruz ,Cashiers,11.77,10.51,10.72,11.42,12.19,14.01, 490 
2702,Santa Cruz ,Retail Salespersons,11.77,10.50,10.51,11.11,11.91,14.17, 500 
2703,Santa Cruz ,"Sales Representatives, Services, All Other",35.18,21.10,24.63,28.65,35.28,75.70, 120 
2704,Santa Cruz ,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",38.92,20.83,23.85,38.76,48.33,63.34, 80 
2705,Santa Cruz ,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",33.78,11.64,15.59,25.41,47.34,71.46, 220 
2706,Santa Cruz ,"Sales and Related Workers, All Other",14.60,10.82,11.29,13.63,17.66,19.59, 40 
2707,Santa Cruz ,Office and Administrative Support Occupations,16.34,10.59,11.46,13.80,18.65,26.00," 2,180 "
2708,Santa Cruz ,First-Line Supervisors of Office and Administrative Support Worke,22.76,13.18,14.79,19.23,30.40,37.94, 130 
2709,Santa Cruz ,Billing and Posting Clerks and Machine Operators,14.50,10.50,10.51,11.24,16.56,19.44, 50 
2710,Santa Cruz ,"Bookkeeping, Accounting, and Auditing Clerks",17.54,10.51,12.67,16.08,20.21,27.22, 120 
2711,Santa Cruz ,"Court, Municipal, and License Clerks",14.95,11.07,11.92,14.06,17.52,20.10, 50 
2712,Santa Cruz ,Customer Service Representatives,16.79,10.93,11.73,14.22,18.72,29.16, 190 
2713,Santa Cruz ,Receptionists and Information Clerks,12.64,10.85,11.42,12.25,13.72,14.84, 80 
2714,Santa Cruz ,"Information and Record Clerks, All Other",16.91,11.41,12.86,14.51,20.70,24.30, 30 
2715,Santa Cruz ,Cargo and Freight Agents,20.11,11.59,13.11,18.79,27.41,29.58, * 
2716,Santa Cruz ,"Dispatchers, Except Police, Fire, and Ambulance",16.32,10.76,11.66,15.32,20.62,23.71, 130 
2717,Santa Cruz ,Stock Clerks and Order Fillers,12.33,10.51,10.69,11.43,12.43,15.26, 360 
2718,Santa Cruz ,Executive Secretaries and Executive Administrative Assistants,22.35,11.09,11.96,17.20,28.91,45.42, * 
2719,Santa Cruz ,"Secretaries and Administrative Assistants, Except Legal, Medical,",15.19,10.75,11.80,14.07,17.52,21.91, 200 
2720,Santa Cruz ,"Office Clerks, General",15.80,10.51,11.32,13.76,18.63,23.57, 440 
2721,Santa Cruz ,"Farming, Fishing, and Forestry Occupations",14.87,11.05,12.30,14.63,17.27,18.73, 110 
2722,Santa Cruz ,Agricultural Inspectors,16.26,12.11,13.88,16.52,18.15,19.18, * 
2723,Santa Cruz ,Construction and Extraction Occupations,19.38,12.25,13.98,17.14,22.27,29.91, 170 
2724,Santa Cruz ,Construction Laborers,16.46,11.32,13.86,16.62,18.52,21.61, * 
2725,Santa Cruz ,"Installation, Maintenance, and Repair Occupations",19.46,11.36,13.27,17.41,23.30,30.46, 380 
2726,Santa Cruz ,"First-Line Supervisors of Mechanics, Installers, and Repairers",24.14,16.31,18.22,21.26,24.13,38.07, 30 
2727,Santa Cruz ,Automotive Service Technicians and Mechanics,18.18,12.22,13.34,15.34,25.95,29.26, 60 
2728,Santa Cruz ,Bus and Truck Mechanics and Diesel Engine Specialists,21.92,15.73,17.33,20.17,24.18,34.38, 40 
2729,Santa Cruz ,"Maintenance and Repair Workers, General",16.01,10.78,11.27,12.47,18.61,22.91, 110 
2730,Santa Cruz ,Production Occupations,16.83,10.51,11.18,15.19,20.67,24.75, 430 
2731,Santa Cruz ,Bakers,15.14,10.50,10.51,13.99,19.38,23.08, * 
2732,Santa Cruz ,"Inspectors, Testers, Sorters, Samplers, and Weighers",20.67,14.47,16.26,19.51,23.06,28.20, 90 
2733,Santa Cruz ,Transportation and Material Moving Occupations,15.26,10.51,10.99,13.00,17.86,23.18," 1,890 "
2734,Santa Cruz ,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",22.37,13.75,15.80,19.77,28.21,35.70, 130 
2735,Santa Cruz ,Heavy and Tractor-Trailer Truck Drivers,16.23,10.51,14.94,16.66,18.30,19.59, * 
2736,Santa Cruz ,Light Truck or Delivery Services Drivers,21.89,16.13,17.15,18.85,23.71,36.36, 160 
2737,Santa Cruz ,Industrial Truck and Tractor Operators,14.47,10.51,11.10,12.72,14.87,23.16, * 
2738,Santa Cruz ,"Laborers and Freight, Stock, and Material Movers, Hand",13.99,10.82,11.36,12.34,15.12,19.90, 580 
2739,Santa Cruz ,"Packers and Packagers, Hand",11.22,10.50,10.51,10.57,11.39,11.97, 450 
2740,Yavapai ,Total all occupations,20.61,10.76,11.89,16.20,23.76,35.37," 63,710 "
2741,Yavapai ,Management Occupations,37.92,17.65,24.76,32.93,44.35,62.34," 3,650 "
2742,Yavapai ,Chief Executives,69.06,21.61,33.18,55.74,95.02,*, 150 
2743,Yavapai ,General and Operations Managers,34.34,16.09,22.12,30.87,39.22,56.14," 1,270 "
2744,Yavapai ,Marketing Managers,45.67,25.87,28.09,32.41,56.19,80.98, 110 
2745,Yavapai ,Sales Managers,39.84,16.73,18.84,32.47,53.40,71.69, 120 
2746,Yavapai ,Administrative Services Managers,36.47,22.51,28.64,34.91,41.70,55.36, 180 
2747,Yavapai ,Computer and Information Systems Managers,62.24,30.62,40.97,55.90,72.59,*, 40 
2748,Yavapai ,Financial Managers,46.09,27.31,32.58,38.48,50.19,72.46, 170 
2749,Yavapai ,Industrial Production Managers,48.58,25.61,33.75,45.26,63.79,74.30, 50 
2750,Yavapai ,"Transportation, Storage, and Distribution Managers",33.96,14.92,22.68,30.56,42.47,57.05, 60 
2751,Yavapai ,Human Resources Managers,36.61,23.65,27.71,35.74,45.57,52.38, 40 
2752,Yavapai ,Construction Managers,35.40,21.24,25.30,32.13,46.35,51.20, 150 
2753,Yavapai ,"Education Administrators, Elementary and Secondary School",*,*,*,*,*,*, 150 
2754,Yavapai ,"Education Administrators, Postsecondary",35.76,19.73,25.94,34.64,40.20,51.87, 350 
2755,Yavapai ,Food Service Managers,22.07,15.19,16.53,18.74,24.97,29.64, 80 
2756,Yavapai ,Lodging Managers,27.88,21.71,24.82,27.32,29.77,34.64, * 
2757,Yavapai ,Medical and Health Services Managers,45.60,26.15,28.94,41.78,58.60,69.41, 220 
2758,Yavapai ,"Property, Real Estate, and Community Association Managers",16.16,10.94,11.58,15.51,17.42,18.57, * 
2759,Yavapai ,Social and Community Service Managers,29.91,17.82,22.48,28.41,35.69,43.93, 70 
2760,Yavapai ,"Managers, All Other",41.46,23.46,28.70,37.92,52.12,62.81, 90 
2761,Yavapai ,Business and Financial Operations Occupations,28.32,14.53,19.44,26.03,32.95,45.55," 1,790 "
2762,Yavapai ,Buyers and Purchasing Agents,25.50,16.86,19.68,24.96,29.69,36.45, 90 
2763,Yavapai ,"Claims Adjusters, Examiners, and Investigators",23.51,11.89,16.58,22.32,30.42,36.46, 70 
2764,Yavapai ,"Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation",21.43,14.97,16.99,20.61,24.01,29.45, 110 
2765,Yavapai ,Cost Estimators,31.12,16.47,18.90,27.45,42.86,51.43, 150 
2766,Yavapai ,Human Resources Specialists,25.00,12.98,14.83,23.42,30.41,44.39, 150 
2767,Yavapai ,Management Analysts,35.85,25.13,27.28,31.03,39.02,49.04, 120 
2768,Yavapai ,"Meeting, Convention, and Event Planners",21.64,14.63,19.20,21.32,23.44,28.78, 40 
2769,Yavapai ,Training and Development Specialists,22.36,11.22,12.93,20.88,28.94,37.52, 180 
2770,Yavapai ,Market Research Analysts and Marketing Specialists,27.09,14.85,17.12,24.97,31.58,51.08, 100 
2771,Yavapai ,"Business Operations Specialists, All Other",26.84,11.49,19.10,26.75,32.37,43.34, 130 
2772,Yavapai ,Accountants and Auditors,31.44,20.41,24.83,29.08,39.51,46.59, 380 
2773,Yavapai ,Personal Financial Advisors,52.88,10.51,21.83,28.85,87.03,*, 40 
2774,Yavapai ,Loan Officers,30.80,20.08,21.30,23.33,40.35,58.00, 40 
2775,Yavapai ,Computer and Mathematical Occupations,32.70,15.48,21.73,29.62,39.52,50.11, 590 
2776,Yavapai ,Computer Systems Analysts,35.63,25.14,28.72,35.40,43.36,48.27, 30 
2777,Yavapai ,Computer Programmers,29.76,25.51,26.70,28.68,30.70,39.05, * 
2778,Yavapai ,Web Developers,22.39,10.50,12.35,15.18,31.56,44.90, 50 
2779,Yavapai ,Network and Computer Systems Administrators,36.00,28.15,32.00,35.53,39.18,45.71, 60 
2780,Yavapai ,Computer User Support Specialists,24.33,14.98,18.01,22.72,29.06,39.05, 200 
2781,Yavapai ,Computer Network Support Specialists,29.01,14.28,17.60,26.56,34.32,41.90, 40 
2782,Yavapai ,"Computer Occupations, All Other",41.29,22.20,28.22,34.66,45.40,59.49, 100 
2783,Yavapai ,Architecture and Engineering Occupations,34.76,17.22,22.93,31.68,43.20,58.94, 870 
2784,Yavapai ,Surveyors,30.39,22.21,26.00,31.39,35.30,37.92, 30 
2785,Yavapai ,Civil Engineers,37.51,26.20,30.42,36.85,43.51,49.11, 80 
2786,Yavapai ,Electrical Engineers,51.96,34.87,41.05,50.34,64.15,73.40, * 
2787,Yavapai ,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",23.23,17.02,19.42,22.22,26.38,30.24, 80 
2788,Yavapai ,Mechanical Engineers,43.26,26.03,29.36,36.70,51.01,63.34, 50 
2789,Yavapai ,Architectural and Civil Drafters,20.76,15.74,16.81,18.59,23.89,29.84, 80 
2790,Yavapai ,Electrical and Electronics Engineering Technicians,26.72,17.01,21.19,26.60,30.98,37.03, * 
2791,Yavapai ,Surveying and Mapping Technicians,23.15,13.74,15.40,24.84,28.95,34.88, 40 
2792,Yavapai ,"Life, Physical, and Social Science Occupations",26.47,14.35,17.90,24.42,30.82,37.97, 450 
2793,Yavapai ,"Clinical, Counseling, and School Psychologists",31.02,17.72,23.51,27.81,32.93,36.86, 100 
2794,Yavapai ,Urban and Regional Planners,26.71,17.63,20.60,25.51,31.35,38.55, 40 
2795,Yavapai ,"Life, Physical, and Social Science Technicians, All Other",23.53,15.96,18.44,22.18,26.16,34.60, 40 
2796,Yavapai ,Community and Social Services Occupations,21.22,12.75,15.36,19.76,24.88,31.15," 1,390 "
2797,Yavapai ,"Educational, Guidance, School, and Vocational Counselors",23.45,17.74,20.90,23.54,26.91,29.71, 290 
2798,Yavapai ,Marriage and Family Therapists,33.70,16.22,20.53,40.49,46.24,49.70, 60 
2799,Yavapai ,"Substance abuse, behavioral disorder, and mental health counselors",16.45,10.61,13.15,16.00,18.80,22.68, 210 
2800,Yavapai ,"Child, Family, and School Social Workers",20.07,14.10,16.77,19.77,23.10,27.21, 200 
2801,Yavapai ,Healthcare Social Workers,34.68,22.75,26.30,30.09,37.07,48.87, 60 
2802,Yavapai ,"Social Workers, All Other",35.41,30.83,33.35,35.28,38.81,42.34, 50 
2803,Yavapai ,Probation Officers and Correctional Treatment Specialists,25.42,19.67,21.40,24.38,28.69,33.80, * 
2804,Yavapai ,Social and Human Service Assistants,15.42,11.44,12.97,14.78,17.39,19.33, 250 
2805,Yavapai ,Community Health Workers,16.89,12.72,14.18,16.47,18.42,19.82, 70 
2806,Yavapai ,Legal Occupations,33.45,16.14,19.40,27.60,43.21,58.76, 390 
2807,Yavapai ,Lawyers,40.17,17.01,25.79,35.33,49.48,61.58, 160 
2808,Yavapai ,"Judges, Magistrate Judges, and Magistrates",47.54,30.58,34.65,51.47,61.76,71.11, 50 
2809,Yavapai ,Paralegals and Legal Assistants,20.21,15.99,17.22,19.24,22.31,24.65, 110 
2810,Yavapai ,"Education, Training, and Library Occupations",22.32,11.10,13.37,18.72,25.76,37.18," 3,220 "
2811,Yavapai ,"Business Teachers, Postsecondary",*,*,*,*,*,*, 40 
2812,Yavapai ,"Preschool Teachers, Except Special Education",14.71,10.67,11.09,11.80,16.34,22.54, 100 
2813,Yavapai ,"Kindergarten Teachers, Except Special Education",*,*,*,*,*,*, 60 
2814,Yavapai ,"Elementary School Teachers, Except Special Education",*,*,*,*,*,*, 560 
2815,Yavapai ,"Middle School Teachers, Except Special and Career/Technical Educa",*,*,*,*,*,*, 170 
2816,Yavapai ,"Secondary School Teachers, Except Special and Career/Technical Ed",*,*,*,*,*,*, 350 
2817,Yavapai ,"Special Education Teachers, Kindergarten and Elementary School",*,*,*,*,*,*, 30 
2818,Yavapai ,Self-Enrichment Education Teachers,22.99,11.17,17.15,23.28,29.08,32.21, 90 
2819,Yavapai ,"Teachers and Instructors, All Other, Except Substitute Teachers",*,*,*,*,*,*, 210 
2820,Yavapai ,Substitute Teachers,16.94,12.07,12.75,13.89,15.03,26.50, 110 
2821,Yavapai ,Librarians,22.06,11.33,16.22,21.46,28.38,33.18, 60 
2822,Yavapai ,Library Technicians,15.60,11.38,13.49,15.85,17.74,19.02, 70 
2823,Yavapai ,Teacher Assistants,*,*,*,*,*,*, 740 
2824,Yavapai ,"Arts, Design, Entertainment, Sports, and Media Occupations",21.67,10.97,12.43,16.22,23.81,38.00, 480 
2825,Yavapai ,Graphic Designers,19.37,12.33,13.52,16.66,22.44,33.68, 30 
2826,Yavapai ,Coaches and Scouts,*,*,*,*,*,*, 50 
2827,Yavapai ,Public Relations Specialists,25.48,12.22,14.55,17.72,24.24,32.37, 50 
2828,Yavapai ,Editors,19.27,10.51,13.38,18.19,22.96,26.99, 40 
2829,Yavapai ,Healthcare Practitioners and Technical Occupations,39.72,15.43,22.68,32.33,46.24,67.08," 4,320 "
2830,Yavapai ,Chiropractors,23.88,11.80,16.98,21.80,28.85,31.60, 40 
2831,Yavapai ,"Dentists, General",*,*,*,*,*,*, 90 
2832,Yavapai ,Dietitians and Nutritionists,23.13,12.12,16.09,20.55,33.35,37.73, 40 
2833,Yavapai ,Pharmacists,62.56,51.69,56.87,64.93,72.56,77.14, 130 
2834,Yavapai ,"Physicians and Surgeons, All Other",104.30,54.63,67.99,96.71,*,*, 210 
2835,Yavapai ,Occupational Therapists,48.63,34.33,41.03,47.30,55.87,62.20, 70 
2836,Yavapai ,Physical Therapists,53.35,35.02,42.64,53.72,61.37,73.53, 120 
2837,Yavapai ,Respiratory Therapists,29.58,24.30,26.36,29.50,33.62,36.64, 50 
2838,Yavapai ,Speech-Language Pathologists,42.53,26.60,30.53,43.02,52.57,59.74, 60 
2839,Yavapai ,Veterinarians,44.05,19.80,21.90,39.74,51.49,74.49, 70 
2840,Yavapai ,Registered Nurses,37.21,25.97,29.42,36.57,44.51,48.99," 1,440 "
2841,Yavapai ,Nurse Practitioners,64.00,42.23,46.66,59.52,78.29,94.14, 60 
2842,Yavapai ,Clinical Laboratory Technologists and Technicians,23.25,13.57,16.17,21.63,30.22,36.13, 220 
2843,Yavapai ,Dental Hygienists,44.29,40.45,42.17,44.96,47.74,49.41, 130 
2844,Yavapai ,Diagnostic Medical Sonographers,38.79,31.69,34.34,38.64,43.73,47.38, 30 
2845,Yavapai ,Radiologic Technologists and Technicians,31.37,22.77,26.37,30.25,35.91,42.64, 80 
2846,Yavapai ,Pharmacy Technicians,16.32,12.45,13.87,16.06,18.20,21.19, 220 
2847,Yavapai ,Psychiatric Technicians,13.60,11.29,12.29,13.48,14.67,16.74, * 
2848,Yavapai ,Surgical Technologists,24.71,16.71,19.74,24.96,29.17,33.86, 40 
2849,Yavapai ,Veterinary Technologists and Technicians,15.57,12.90,14.01,15.47,17.31,18.46, 130 
2850,Yavapai ,Licensed Practical and Licensed Vocational Nurses,24.55,19.92,22.03,24.61,27.45,29.87, 270 
2851,Yavapai ,Medical Records and Health Information Technicians,20.76,13.28,15.35,18.66,24.22,33.23, 120 
2852,Yavapai ,Occupational Health and Safety Specialists,26.40,13.94,17.06,26.84,33.26,39.05, 40 
2853,Yavapai ,Healthcare Support Occupations,15.47,11.13,12.09,14.41,17.56,20.13," 2,420 "
2854,Yavapai ,Home Health Aides,11.83,10.71,11.03,11.55,12.05,13.52, 550 
2855,Yavapai ,Nursing Assistants,15.32,12.55,13.44,14.92,17.37,18.80, 710 
2856,Yavapai ,Physical Therapist Assistants,27.94,13.64,25.44,30.14,34.56,37.61, 60 
2857,Yavapai ,Physical Therapist Aides,13.77,10.78,11.38,12.35,15.41,18.46, 60 
2858,Yavapai ,Massage Therapists,20.13,11.07,13.64,17.49,23.13,33.00, 100 
2859,Yavapai ,Dental Assistants,18.12,11.93,16.65,18.45,20.39,23.13, 210 
2860,Yavapai ,Medical Assistants,15.10,12.00,13.27,14.96,17.12,18.62, 470 
2861,Yavapai ,Veterinary Assistants and Laboratory Animal Caretakers,12.61,10.86,11.39,12.23,13.90,14.96, * 
2862,Yavapai ,"Healthcare Support Workers, All Other",18.20,11.11,12.01,18.50,22.67,25.86, 30 
2863,Yavapai ,Protective Service Occupations,22.11,11.91,15.75,20.67,26.90,34.37," 1,600 "
2864,Yavapai ,First-Line Supervisors of Police and Detectives,36.69,23.35,28.91,36.30,43.61,49.87, 110 
2865,Yavapai ,First-Line Supervisors of Fire Fighting and Prevention Workers,30.68,21.39,24.26,28.19,34.82,44.95, 130 
2866,Yavapai ,Firefighters,17.74,11.32,13.18,17.36,21.38,24.39, 360 
2867,Yavapai ,Police and Sheriff's Patrol Officers,26.39,19.83,21.88,25.54,30.01,35.60, 360 
2868,Yavapai ,Security Guards,15.13,10.84,11.61,13.82,17.01,19.42, 160 
2869,Yavapai ,"Protective Service Workers, All Other",15.73,11.01,11.96,14.08,17.42,23.97, 70 
2870,Yavapai ,Food Preparation and Serving-Related Occupations,12.78,10.50,10.60,11.49,13.54,17.47," 8,520 "
2871,Yavapai ,Chefs and Head Cooks,20.46,12.43,15.55,18.94,24.48,29.92, 50 
2872,Yavapai ,First-Line Supervisors of Food Preparation and Serving Workers,16.06,11.32,12.66,14.70,19.18,23.15, 660 
2873,Yavapai ,"Cooks, Fast Food",11.11,10.50,10.50,10.51,11.52,12.18, * 
2874,Yavapai ,"Cooks, Institution and Cafeteria",14.66,10.92,11.80,14.80,17.07,18.51, 200 
2875,Yavapai ,"Cooks, Restaurant",12.51,10.51,11.00,12.10,13.88,15.02," 1,190 "
2876,Yavapai ,"Cooks, Short Order",16.76,13.55,15.28,16.80,18.32,20.39, * 
2877,Yavapai ,Food Preparation Workers,12.57,10.76,11.21,11.96,13.63,15.03, 390 
2878,Yavapai ,Bartenders,11.27,10.50,10.50,10.51,11.07,11.76, 420 
2879,Yavapai ,"Combined Food Preparation and Serving Workers, Including Fast Food",13.16,10.51,10.80,11.59,15.04,18.19," 2,530 "
2880,Yavapai ,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",12.09,10.50,10.56,11.35,12.13,14.44, 230 
2881,Yavapai ,Waiters and Waitresses,11.70,10.50,10.51,10.69,11.57,12.30," 1,680 "
2882,Yavapai ,"Food Servers, Nonrestaurant",14.26,10.51,10.86,11.55,14.08,24.34, 120 
2883,Yavapai ,Dining Room and Cafeteria Attendants and Bartender Helpers,11.85,10.51,10.78,11.31,11.84,12.62, 240 
2884,Yavapai ,Dishwashers,11.37,10.51,10.70,11.28,11.86,12.30, 310 
2885,Yavapai ,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",11.46,10.51,10.73,11.28,11.83,12.25, 130 
2886,Yavapai ,"Food Preparation and Serving Related Workers, All Other",17.00,10.75,12.08,17.17,21.99,23.72, * 
2887,Yavapai ,Building and Grounds Cleaning and Maintenance Occupations,14.24,10.70,11.45,13.11,15.55,19.48," 2,360 "
2888,Yavapai ,First-Line Supervisors of Housekeeping and Janitorial Workers,19.54,12.57,13.68,17.99,25.28,29.10, 30 
2889,Yavapai ,"First-Line Supervisors of Landscaping, Lawn Service, and Groundsk",20.91,12.20,17.44,21.35,24.02,28.37, 50 
